Date,10_MinVolatility_CumRet(%),10_MaxSharpeRatio_CumRet(%),10_Equal_Weighted_CumRet(%)
2024-10-29,8.309394778711688,30.84036708941227,23.520827994262827
2024-10-30,7.967211656692785,30.11578675945852,22.99544450447206
2024-10-31,8.238260870205982,30.077172530668285,23.200748500438895
2024-11-01,10.005103672719029,32.86367249966568,23.73116468295784
2024-11-04,9.974566906681058,32.609315927570904,23.684579899454718
2024-11-05,10.424912473559411,32.80586409000368,24.51440448291613
2024-11-06,9.447866254461523,31.27961731023925,23.26876238046902
2024-11-07,11.183425450286943,33.229520248363606,27.048441499455222
2024-11-08,10.152735489456344,32.31635295563387,25.79366027182999
2024-11-11,9.853684399464768,30.58329827543007,25.3759246847993
2024-11-12,8.81283821306087,29.982736178341973,24.25324596720926
2024-11-13,8.907056383193135,30.33887469894154,23.873279541041548
2024-11-14,8.6425862414087,30.485250086516636,21.958557871847706
2024-11-15,7.961814438414483,29.56983615873183,20.306677988896695
2024-11-18,10.09728647246031,32.18077216587771,22.176183611505152
2024-11-19,9.767170440733741,31.347792552946796,21.53054356921016
2024-11-20,9.928105844971057,31.650819087676396,22.680234664429232
2024-11-21,9.663211440700925,31.404393831666333,22.212148229067097
2024-11-22,7.790324823260275,29.24818592547256,19.349536417453184
2024-11-25,8.230086951619796,29.590125037403414,18.984744559393253
2024-11-26,9.32846169290591,31.84729472378369,19.969069655709724
2024-11-27,10.052748111699383,32.77644044543548,21.339584310549608
2024-11-28,10.318710330611424,32.76889308865767,21.81962797399899
2024-11-29,10.065410258475428,32.82147548647356,23.04012664470769
2024-12-02,10.68881765268037,33.52395140032436,26.630548276314236
2024-12-03,12.06241837301658,35.8509170551794,28.36693168038873
2024-12-04,12.832917243795405,37.635608564021815,29.542862631433266
2024-12-05,12.528736606274604,36.85502649500278,29.561231809354393
2024-12-06,13.668799383867004,37.3186069877172,32.075574810585806
2024-12-09,13.76649782885504,37.565900187457245,31.80813497915185
2024-12-10,15.297898217183835,40.13115420524298,32.77829557585241
2024-12-11,14.232170885192996,38.48507493795425,36.11537264507163
2024-12-12,16.03192565027125,41.45246236086979,41.083610969691286
2024-12-13,15.29193173767558,41.0741627151239,41.04025597604031
2024-12-16,17.664364197045536,44.58502408792988,46.35603501572607
2024-12-17,16.670382567971377,43.216838933457936,41.201712081352746
2024-12-18,17.6947157637815,44.38295171148747,40.34622738853666
2024-12-19,15.828049284305035,41.61001084567584,35.6708875501651
2024-12-20,16.02153134439901,42.095910891580246,34.847500933623145
2024-12-23,17.825175982973395,45.15791401584006,34.87294665704932
2024-12-24,19.313825202875723,47.0640886462075,36.21424462425902
2024-12-25,21.438350249635473,50.33152051713108,37.82550930249491
2024-12-26,20.864986139719942,50.53904536537224,38.00881722986722
2024-12-27,21.170135202916573,50.61429626695324,38.48202186238498
2024-12-30,21.439630209574425,51.04665453685728,37.49461735010182
2024-12-31,20.623608178872765,49.83358479811353,36.248929866371626
